horizon_step,subset,RMSE,MAE,R2,CP,PINW,MPIW,Reliability,CWC,CRPS,n_samples,n_elements
16,all_hours,84.06706237792969,46.92436599731445,0.8667769903171989,0.8866493035896275,0.15599863231182098,153.03465270996094,0.0633506964103725,3.8607893900746406,34.01967732772717,8831,8831
17,all_hours,84.0511474609375,46.64356231689453,0.8668261044123899,0.8832521798210848,0.15774281322956085,154.74569702148438,0.06674782017891512,4.597508813319658,33.882056993403594,8831,8831
18,all_hours,84.16410064697266,46.664146423339844,0.8664640034520236,0.8914052768655871,0.15648140013217926,153.5082550048828,0.05859472313441283,3.0862341438542313,33.88363667794483,8831,8831
19,all_hours,84.16031646728516,46.47818374633789,0.8664752617945825,0.8890272902276073,0.1561206728219986,153.1543731689453,0.060972709772392664,3.448167349671047,33.776636558523876,8831,8831
20,all_hours,84.341064453125,46.77210235595703,0.8659011297066707,0.8804212433472993,0.15346276760101318,150.54698181152344,0.06957875665270064,5.129533325176456,34.01224093244149,8831,8831
21,all_hours,84.90171813964844,47.20964050292969,0.8641123764856156,0.8715887215490884,0.15123462677001953,148.36117553710938,0.07841127845091156,7.7778266765934,34.30398602287123,8831,8831
22,all_hours,86.11723327636719,48.192996978759766,0.8601935799631452,0.8675121730268373,0.1479228138923645,145.11227416992188,0.0824878269731627,9.294014771961578,34.98319485677232,8831,8831
23,all_hours,87.23165130615234,48.59626388549805,0.856551758787631,0.8657003736836145,0.14669033885002136,143.90322875976562,0.08429962631638543,10.076584934948057,35.36253504601667,8831,8831
24,all_hours,88.78192901611328,48.989688873291016,0.8514077644411029,0.8654738987657117,0.1463441252708435,143.56358337402344,0.08452610123428828,10.16561828038523,35.90274725566933,8831,8831
1,daylight,82.80949401855469,66.15071868896484,0.8869160394643353,0.8818221830985915,0.3037535548210144,297.7392272949219,0.06817781690140845,9.48673808292655,46.71897135987177,4544,4544
2,daylight,86.50350189208984,68.0448989868164,0.8766019907013549,0.8802816901408451,0.3004573583602905,294.50830078125,0.06971830985915484,10.111083079826253,48.29778589138722,4544,4544
3,daylight,92.92326354980469,72.20421600341797,0.8576066679802035,0.8490316901408451,0.29747840762138367,291.5883483886719,0.10096830985915484,46.63730870617754,51.49554201776595,4544,4544
4,daylight,99.52618408203125,77.16132354736328,0.8366513900852185,0.8279049295774648,0.2957397997379303,289.8841552734375,0.1220950704225352,132.7819087814226,55.37805418830817,4544,4544
5,daylight,103.37339782714844,79.27420806884766,0.8237787219657828,0.8118397887323944,0.2973714768886566,291.4835205078125,0.13816021126760558,297.74477235474006,57.10936980934233,4544,4544
6,daylight,105.68780517578125,81.0735092163086,0.8157858871468551,0.8047545674664319,0.2925574481487274,286.7648010253906,0.14524543253356803,417.3305800788923,58.27826180813899,4543,4543
7,daylight,106.90658569335938,81.27355194091797,0.8115394086106514,0.7977107638124588,0.2899721562862396,284.230712890625,0.1522892361875412,588.1515074419708,58.714139261690406,4543,4543
8,daylight,108.73250579833984,82.79061889648438,0.8050801090726291,0.8010125467752587,0.2900000214576721,284.2580261230469,0.14898745322474127,498.7375555083776,60.069958934487644,4543,4543
9,daylight,110.92320251464844,84.61656951904297,0.7971827531123482,0.7933083865287255,0.2927173972129822,286.9216003417969,0.15669161347127447,739.8361579182592,61.868208975384434,4543,4543
10,daylight,112.00132751464844,84.86404418945312,0.7932339869934992,0.7834030376403258,0.29683810472488403,290.9607238769531,0.16659696235967414,1230.924641290014,62.380279486423476,4543,4543
11,daylight,112.47378540039062,84.88967895507812,0.791451979136895,0.7906669601584856,0.29783645272254944,291.9393005371094,0.15933303984151437,859.0163973666054,62.36673582991742,4543,4543
12,daylight,113.05885314941406,85.77651977539062,0.7891944473968866,0.7911071978868589,0.298730731010437,292.81585693359375,0.15889280211314105,842.8440305655649,62.89747451612262,4543,4543
13,daylight,113.73091888427734,86.66021728515625,0.7865749761601881,0.765793528505393,0.2994570732116699,293.52783203125,0.184206471494607,2994.819889071611,63.57811356894248,4543,4543
14,daylight,115.02396392822266,88.47691345214844,0.7816688874938993,0.7640325775918996,0.2999970018863678,294.05706787109375,0.18596742240810038,3276.3323553408927,64.76340632260141,4543,4543
15,daylight,116.40055847167969,90.6424789428711,0.7764124482393562,0.7693154303323795,0.2995148301124573,293.5844421386719,0.18068456966762048,2511.8037185161616,65.8316741400305,4543,4543
16,daylight,117.2085952758789,91.21484375,0.7732895093968292,0.7796610169491526,0.30348849296569824,297.47943115234375,0.17033898305084738,1517.3756835531256,66.12981960844347,4543,4543
17,daylight,117.18639373779297,90.66900634765625,0.7733485573364649,0.7730574510235527,0.30688172578811646,300.80548095703125,0.17694254897644723,2134.480069928627,65.86230361187478,4543,4543
18,daylight,117.34387969970703,90.70901489257812,0.772713034010135,0.7889060092449923,0.3044276833534241,298.4000244140625,0.16109399075500763,958.8123469718372,65.86537431277367,4543,4543
19,daylight,117.32569885253906,90.3276596069336,0.7728015675555361,0.784330985915493,0.3036590814590454,297.6466369628906,0.16566901408450696,1202.1341165567353,65.64293077647984,4544,4544
20,daylight,117.57767486572266,90.89886474609375,0.7718246556203937,0.7676056338028169,0.29848939180374146,292.5793151855469,0.18239436619718308,2726.5896757516416,66.10081418890644,4544,4544
21,daylight,118.35926055908203,91.74919891357422,0.7687810104253853,0.7504401408450704,0.2941555678844452,288.331298828125,0.19955985915492958,6338.47104128363,66.66780382217777,4544,4544
22,daylight,120.05377960205078,93.6602783203125,0.7621129993965646,0.7425176056338029,0.28771400451660156,282.01727294921875,0.2074823943661971,9212.92451790363,67.98780672978793,4544,4544
23,daylight,121.60736846923828,94.44402313232422,0.7559162745541091,0.7389964788732394,0.2853168249130249,279.66754150390625,0.21100352112676057,10894.868690880783,68.72503234845361,4544,4544
24,daylight,123.76856231689453,95.20860290527344,0.747163533543403,0.738556338028169,0.28464341163635254,279.0074768066406,0.21144366197183095,11110.9973351652,69.77490339234502,4544,4544
